event_name,fight_id,date,weight_class,win_method,win_round,win_time,name,fighter_url,colour,str,td,sub,pass,str_against,winner,loser,blue_win,win_method_bin,num_fights,wins,losses,days_since_last_fight,tko_recieved,total_tko_recieved,fight_time,total_octagon_time,last_fight_time,last_fight_tko_received,last_fight_win,last_fight_loss,last_fight_str_against,total_str,total_str_against,height_inches,weight_lbs,reach_inches,stance
UFC_171-Hendricks_vs_Lawler,2946,2014-03-15,Welterweight,KO/TKO,2,2:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,blue,14.0,3.0,0.0,0.0,13.0,1,0,1,TKO,3,2,1,119.0,0,0,7.0,19.1,4.05,0,1,0,5.0,97.0,87.0,69.0,170.0,74.0,Orthodox
UFC_174-Johnson_vs_Bagautinov,2822,2014-06-14,Welterweight,U-DEC,3,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,red,26.0,0.0,0.0,0.0,49.0,0,1,1,DEC,4,3,1,91.0,0,0,15.0,26.1,7.0,0,1,0,13.0,111.0,100.0,69.0,170.0,74.0,Orthodox
UFC_Fight_Night-Bisping_vs_Le,2727,2014-08-23,Welterweight,"KO/TKO, Punch",1,1:01,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,blue,13.0,0.0,0.0,0.0,2.0,1,0,1,TKO,5,3,2,70.0,0,0,1.0,41.1,15.0,0,0,1,49.0,137.0,149.0,69.0,170.0,74.0,Orthodox
UFC_183-Silva_vs_Diaz,2495,2015-01-31,Welterweight,S-DEC,3,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,red,27.0,0.0,0.0,0.0,32.0,1,0,0,DEC,6,4,2,161.0,0,0,15.0,42.1,1.0,0,1,0,2.0,150.0,151.0,69.0,170.0,74.0,Orthodox
UFC_201-Lawler_vs_Woodley,1798,2016-07-30,Welterweight,"KO/TKO, Punch",1,2:12,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,red,8.0,0.0,0.0,0.0,3.0,1,0,0,TKO,7,5,2,546.0,0,0,2.0166666666666666,57.1,15.0,0,1,0,32.0,177.0,183.0,69.0,170.0,74.0,Orthodox
UFC_205-Alvarez_vs_McGregor,1672,2016-11-12,Welterweight,M-DEC,5,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,blue,61.0,1.0,2.0,1.0,43.0,1,0,1,DEC,8,6,2,105.0,0,0,25.0,59.11666666666667,2.0166666666666666,0,1,0,3.0,185.0,186.0,69.0,170.0,74.0,Orthodox
UFC_209-Woodley_vs_Thompson_2,1506,2017-03-04,Welterweight,M-DEC,5,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,red,54.0,1.0,0.0,1.0,53.0,1,0,0,DEC,9,7,2,112.0,0,0,25.0,84.11666666666667,25.0,0,1,0,43.0,246.0,229.0,69.0,170.0,74.0,Orthodox
UFC_214-Cormier_vs_Jones_2,1314,2017-07-29,Welterweight,U-DEC,5,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,red,57.0,0.0,0.0,0.0,28.0,1,0,0,DEC,10,8,2,147.0,0,0,25.0,109.11666666666667,25.0,0,1,0,53.0,300.0,282.0,69.0,170.0,74.0,Orthodox
UFC_228-Woodley_vs_Till,805,2018-09-08,Welterweight,"SUB, D'Arce, Choke",2,4:19,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,blue,57.0,0.0,1.0,1.0,0.0,1,0,1,SUB,11,9,2,406.0,0,0,9.016666666666666,134.11666666666667,25.0,0,1,0,28.0,357.0,310.0,69.0,170.0,74.0,Orthodox
UFC_235-Jones_vs_Smith,570,2019-03-02,Welterweight,U-DEC,5,5:00,Tyron Woodley,http://www.ufcstats.com/fighter-details/effd9de9937996f8,blue,34.0,0.0,0.0,0.0,141.0,0,1,0,DEC,12,10,2,175.0,0,0,25.0,143.13333333333333,9.016666666666666,0,1,0,0.0,414.0,310.0,69.0,170.0,74.0,Orthodox
UFC_26-Ultimate_Field_Of_Dreams,5344,2000-06-09,Middleweight,U-DEC,3,5:00,Tyrone Roberts,http://www.ufcstats.com/fighter-details/d1e6a6536ee62517,blue,16.0,1.0,0.0,0.0,10.0,1,0,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,69.0,185.0,,Orthodox
UFC_63-Hughes_vs_Penn,4970,2006-09-23,Lightweight,"SUB, Rear, Naked, Choke",1,1:50,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,0.0,1.0,1.0,1.0,1.0,1,0,1,SUB,0,0,0,0.0,0,0,1.0833333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,66.0,145.0,68.0,Orthodox
UFC_67-All_or_Nothing,4899,2007-02-03,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,38.0,3.0,4.0,0.0,55.0,0,1,0,DEC,1,1,0,133.0,0,0,15.0,1.0833333333333333,1.0833333333333333,0,1,0,1.0,0.0,1.0,66.0,145.0,68.0,Orthodox
UFC_72-Victory,4833,2007-06-16,Lightweight,S-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,50.0,2.0,2.0,0.0,36.0,1,0,1,DEC,2,1,1,133.0,0,0,15.0,16.083333333333332,15.0,0,0,1,55.0,38.0,56.0,66.0,145.0,68.0,Orthodox
UFC_76-Knockout,4780,2007-09-22,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,29.0,2.0,1.0,0.0,6.0,1,0,1,DEC,3,2,1,98.0,0,0,15.0,31.083333333333332,15.0,0,1,0,36.0,88.0,92.0,66.0,145.0,68.0,Orthodox
UFC_81-Breaking_Point,4716,2008-02-02,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,60.0,0.0,0.0,0.0,23.0,1,0,1,DEC,4,3,1,133.0,0,0,15.0,46.08333333333333,15.0,0,1,0,6.0,117.0,98.0,66.0,145.0,68.0,Orthodox
UFC_86-Jackson_vs_Griffin,4642,2008-07-05,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,92.0,3.0,0.0,0.0,20.0,1,0,1,DEC,5,4,1,154.0,0,0,15.0,61.08333333333333,15.0,0,1,0,23.0,177.0,121.0,66.0,145.0,68.0,Orthodox
UFC_90-Silva_vs_Cote,4581,2008-10-25,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,74.0,0.0,0.0,0.0,92.0,0,1,0,DEC,6,5,1,112.0,0,0,15.0,76.08333333333333,15.0,0,1,0,20.0,269.0,141.0,66.0,145.0,68.0,Orthodox
UFC_Fight_Night-Condit_vs_Kampmann,4479,2009-04-01,Lightweight,U-DEC,3,5:00,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,69.0,1.0,0.0,0.0,26.0,1,0,1,DEC,7,5,2,158.0,0,0,15.0,91.08333333333333,15.0,0,0,1,92.0,343.0,233.0,66.0,145.0,68.0,Orthodox
UFC_103-Franklin_vs_Belfort,4380,2009-09-19,Lightweight,"KO/TKO, Punch",2,3:26,Tyson Griffin,http://www.ufcstats.com/fighter-details/20205040232ed0f3,blue,67.0,0.0,0.0,0.0,11.0,1,0,1,TKO,8,6,2,171.0,0,0,8.033333333333333,106.08333333333333,15.0,0,1,0,26.0,412.0,259.0,66.0,145.0,68.0,Orthodox
